PassengerId,Survived,Pclass,Name,Sex,Age,SibSp,Parch,Ticket,Fare,Cabin,Embarked
3734,1,1,"Foster, Mrs. Riley 1734",female,26.23,1,1,SYN-01734,30.8621,B81,S
3735,1,3,"Green, Mr. Avery 1735",male,36.14,0,1,SYN-01735,18.3626,,S
3736,0,3,"Hall, Mr. Jamie 1736",male,34.78,0,0,SYN-01736,6.6416,,C
3737,1,2,"Anderson, Mr. Alex 1737",male,24.64,0,0,SYN-01737,20.8086,,S
3738,1,2,"Bennett, Mrs. Morgan 1738",female,,1,0,SYN-01738,72.9418,,Q
3739,0,3,"Carter, Mr. Taylor 1739",male,32.05,0,0,SYN-01739,15.54,,S
3740,0,3,"Davis, Mr. Jordan 1740",male,27.14,1,0,SYN-01740,24.2573,,S
3741,1,3,"Evans, Mrs. Casey 1741",female,3.53,0,1,SYN-01741,7.4381,D78,S
3742,1,3,"Foster, Mrs. Riley 1742",female,37.11,0,0,SYN-01742,18.0225,,S
3743,1,2,"Green, Mrs. Avery 1743",female,43.51,0,1,SYN-01743,20.2955,,Q
3744,0,3,"Hall, Mr. Jamie 1744",male,65.4,0,3,SYN-01744,12.23,E36,S
3745,1,2,"Anderson, Mr. Alex 1745",male,,1,1,SYN-01745,60.776,,S
3746,0,2,"Bennett, Mr. Morgan 1746",male,22.46,0,0,SYN-01746,17.1582,,S
3747,0,3,"Carter, Mr. Taylor 1747",male,14.47,1,1,SYN-01747,10.1065,,S
3748,0,1,"Davis, Mr. Jordan 1748",male,32.92,1,1,SYN-01748,42.5946,,S
3749,0,3,"Evans, Mr. Casey 1749",male,32.83,0,0,SYN-01749,16.3013,,S
3750,1,2,"Foster, Mr. Riley 1750",male,2.29,0,0,SYN-01750,14.6932,E29,S
3751,1,3,"Green, Mr. Avery 1751",male,,0,1,SYN-01751,17.5504,C89,Q
3752,1,3,"Hall, Mrs. Jamie 1752",female,2.3,0,1,SYN-01752,4.0355,,C
3753,1,3,"Anderson, Mr. Alex 1753",male,42.97,1,1,SYN-01753,13.5222,,S
3754,0,3,"Bennett, Mr. Morgan 1754",male,19.21,1,1,SYN-01754,7.0185,,C
3755,0,3,"Carter, Mrs. Taylor 1755",female,29.51,1,0,SYN-01755,14.9449,,S
3756,0,3,"Davis, Mr. Jordan 1756",male,8.95,2,1,SYN-01756,9.9257,,S
3757,1,3,"Evans, Mrs. Casey 1757",female,21.85,0,0,SYN-01757,7.4495,D25,S
3758,0,3,"Foster, Mr. Riley 1758",male,26.09,1,1,SYN-01758,8.0847,E20,C
3759,0,1,"Green, Mr. Avery 1759",male,29.84,0,1,SYN-01759,,,S
3760,1,2,"Hall, Mr. Jamie 1760",male,36.72,1,1,SYN-01760,31.7063,,S
3761,1,2,"Anderson, Mrs. Alex 1761",female,50.15,0,0,SYN-01761,11.2344,,S
3762,1,2,"Bennett, Mrs. Morgan 1762",female,40.26,1,1,SYN-01762,17.2677,,S
3763,0,2,"Carter, Mrs. Taylor 1763",female,43.47,0,0,SYN-01763,24.1821,,C
3764,0,2,"Davis, Mrs. Jordan 1764",female,,0,0,SYN-01764,48.5772,,S
3765,1,3,"Evans, Mrs. Casey 1765",female,,0,0,SYN-01765,9.949,,C
3766,1,1,"Foster, Mrs. Riley 1766",female,29.49,0,1,SYN-01766,61.2592,,S
3767,1,3,"Green, Mr. Avery 1767",male,44.13,0,1,SYN-01767,11.6241,,S
3768,1,2,"Hall, Mrs. Jamie 1768",female,11.35,0,0,SYN-01768,6.3938,,C
3769,1,3,"Anderson, Mrs. Alex 1769",female,39.08,1,0,SYN-01769,5.1724,,S
3770,1,1,"Bennett, Mr. Morgan 1770",male,2.93,0,0,SYN-01770,56.9426,B51,S
3771,0,3,"Carter, Mr. Taylor 1771",male,18.22,0,0,SYN-01771,6.7561,,S
3772,1,1,"Davis, Mr. Jordan 1772",male,26.15,0,0,SYN-01772,29.0215,,S
3773,0,3,"Evans, Mr. Casey 1773",male,40.91,0,0,SYN-01773,16.0284,,S
3774,0,2,"Foster, Mr. Riley 1774",male,29.7,0,1,SYN-01774,23.0715,,S
3775,0,3,"Green, Mr. Avery 1775",male,45.92,0,0,SYN-01775,10.802,,C
3776,0,2,"Hall, Mr. Jamie 1776",male,48.41,0,0,SYN-01776,13.6541,,C
3777,0,3,"Anderson, Mr. Alex 1777",male,46.79,0,1,SYN-01777,10.4463,,S
3778,1,2,"Bennett, Mr. Morgan 1778",male,46.88,1,0,SYN-01778,26.5407,,S
3779,0,3,"Carter, Mrs. Taylor 1779",female,,0,1,SYN-01779,8.6442,,S
3780,1,3,"Davis, Mr. Jordan 1780",male,36.76,0,0,SYN-01780,12.77,,C
3781,1,2,"Evans, Mrs. Casey 1781",female,21.49,0,0,SYN-01781,12.9087,,S
3782,1,1,"Foster, Mr. Riley 1782",male,6.91,0,1,SYN-01782,73.8556,,C
3783,1,1,"Green, Mrs. Avery 1783",female,25.98,1,0,SYN-01783,131.2192,,S
3784,1,1,"Hall, Mrs. Jamie 1784",female,,0,1,SYN-01784,137.8417,C129,S
3785,1,3,"Anderson, Mrs. Alex 1785",female,,0,2,SYN-01785,20.7544,F156,S
3786,0,2,"Bennett, Mr. Morgan 1786",male,,0,0,SYN-01786,23.4014,,S
3787,1,1,"Carter, Mrs. Taylor 1787",female,32.48,1,0,SYN-01787,71.2278,,S
3788,0,3,"Davis, Mr. Jordan 1788",male,,0,1,SYN-01788,7.8127,,S
3789,1,1,"Evans, Mr. Casey 1789",male,,0,0,SYN-01789,25.9035,,C
3790,1,2,"Foster, Mrs. Riley 1790",female,,0,2,SYN-01790,9.5452,,S
3791,1,3,"Green, Mr. Avery 1791",male,12.09,0,1,SYN-01791,9.1171,,C
3792,1,3,"Hall, Mrs. Jamie 1792",female,45.55,0,2,SYN-01792,9.4218,,S
3793,0,3,"Anderson, Mrs. Alex 1793",female,22.97,0,0,SYN-01793,21.7433,,S
3794,0,3,"Bennett, Mr. Morgan 1794",male,20.94,0,1,SYN-01794,20.6089,,S
3795,0,3,"Carter, Mr. Taylor 1795",male,47.94,0,0,SYN-01795,6.8553,,S
3796,0,1,"Davis, Mrs. Jordan 1796",female,46.22,0,0,SYN-01796,109.7905,,S
3797,1,3,"Evans, Mr. Casey 1797",male,45.85,0,0,SYN-01797,7.6921,D103,S
3798,0,3,"Foster, Mrs. Riley 1798",female,24.93,1,0,SYN-01798,14.5563,,S
3799,1,3,"Green, Mr. Avery 1799",male,29.29,2,1,SYN-01799,15.5785,G69,Q
3800,0,2,"Hall, Mr. Jamie 1800",male,,0,1,SYN-01800,39.6021,,S
3801,1,1,"Anderson, Mr. Alex 1801",male,40.96,1,0,SYN-01801,53.3856,,S
3802,0,3,"Bennett, Mr. Morgan 1802",male,51.75,0,0,SYN-01802,17.4694,G1,C
3803,0,3,"Carter, Mrs. Taylor 1803",female,,0,2,SYN-01803,3.5699,C44,S
3804,0,3,"Davis, Mr. Jordan 1804",male,57.65,0,1,SYN-01804,20.3994,,Q
3805,0,3,"Evans, Mr. Casey 1805",male,42.56,2,0,SYN-01805,9.8634,,S
3806,0,3,"Foster, Mr. Riley 1806",male,26.71,1,1,SYN-01806,9.9795,,S
3807,0,2,"Green, Mrs. Avery 1807",female,41.6,0,1,SYN-01807,6.5217,,S
3808,0,2,"Hall, Mr. Jamie 1808",male,53.88,4,1,SYN-01808,,,S
3809,0,1,"Anderson, Mr. Alex 1809",male,,0,0,SYN-01809,147.5267,,S
3810,1,1,"Bennett, Mrs. Morgan 1810",female,46.62,1,0,SYN-01810,55.3573,,S
3811,1,1,"Carter, Mrs. Taylor 1811",female,,0,1,SYN-01811,103.6376,D80,S
3812,0,3,"Davis, Mr. Jordan 1812",male,26.97,0,0,SYN-01812,10.1919,,S
3813,1,3,"Evans, Mr. Casey 1813",male,38.06,0,0,SYN-01813,17.9404,,S
3814,0,3,"Foster, Mrs. Riley 1814",female,,0,0,SYN-01814,11.1107,,S
3815,0,2,"Green, Mr. Avery 1815",male,36.07,0,0,SYN-01815,11.98,C114,S
3816,0,3,"Hall, Mr. Jamie 1816",male,36.36,0,1,SYN-01816,10.3153,,S
3817,0,3,"Anderson, Mr. Alex 1817",male,30.72,0,0,SYN-01817,24.1251,,S
3818,0,3,"Bennett, Mr. Morgan 1818",male,,0,0,SYN-01818,13.1483,,S
3819,0,3,"Carter, Mr. Taylor 1819",male,,0,0,SYN-01819,9.3796,,S
3820,0,3,"Davis, Mr. Jordan 1820",male,,1,0,SYN-01820,34.5789,,
3821,1,3,"Evans, Mr. Casey 1821",male,54.05,0,0,SYN-01821,18.9188,D66,Q
3822,0,3,"Foster, Mr. Riley 1822",male,,0,0,SYN-01822,15.6706,C104,S
3823,0,3,"Green, Mr. Avery 1823",male,,0,1,SYN-01823,11.907,,S
3824,1,2,"Hall, Mr. Jamie 1824",male,17.88,1,1,SYN-01824,29.8858,,S
3825,1,2,"Anderson, Mr. Alex 1825",male,40.03,0,2,SYN-01825,30.4241,,S
3826,1,2,"Bennett, Mrs. Morgan 1826",female,49.13,1,0,SYN-01826,6.0206,,S
3827,0,3,"Carter, Mr. Taylor 1827",male,52.74,2,0,SYN-01827,12.4261,,C
3828,0,3,"Davis, Mr. Jordan 1828",male,,1,1,SYN-01828,9.1536,F80,S
3829,1,3,"Evans, Mr. Casey 1829",male,38.04,0,0,SYN-01829,7.5967,,Q
3830,1,2,"Foster, Mr. Riley 1830",male,27.85,0,0,SYN-01830,17.9617,,Q
3831,0,1,"Green, Mr. Avery 1831",male,37.39,0,0,SYN-01831,29.7485,,S
3832,1,3,"Hall, Mr. Jamie 1832",male,34.4,0,1,SYN-01832,3.7064,,S
3833,0,2,"Anderson, Mr. Alex 1833",male,,0,2,SYN-01833,39.6983,,S
3834,1,3,"Bennett, Mrs. Morgan 1834",female,31.93,0,0,SYN-01834,12.8941,,C
3835,1,1,"Carter, Mrs. Taylor 1835",female,,0,2,SYN-01835,18.5661,,S
3836,1,3,"Davis, Mrs. Jordan 1836",female,25.88,1,1,SYN-01836,7.2832,,S
3837,1,3,"Evans, Mrs. Casey 1837",female,26.61,0,1,SYN-01837,16.2304,,S
3838,0,3,"Foster, Mr. Riley 1838",male,53.9,0,0,SYN-01838,8.5727,,S
3839,0,1,"Green, Mr. Avery 1839",male,67.95,1,0,SYN-01839,138.8297,,S
3840,0,3,"Hall, Mr. Jamie 1840",male,,1,0,SYN-01840,17.8134,,C
3841,1,3,"Anderson, Mrs. Alex 1841",female,12.37,0,0,SYN-01841,4.7417,,S
3842,0,3,"Bennett, Mr. Morgan 1842",male,16.6,1,0,SYN-01842,9.242,,C
3843,0,3,"Carter, Mrs. Taylor 1843",female,28.55,0,1,SYN-01843,7.8157,,S
3844,0,1,"Davis, Mr. Jordan 1844",male,,0,0,SYN-01844,32.6033,G137,S
3845,1,3,"Evans, Mrs. Casey 1845",female,38.28,0,0,SYN-01845,4.494,,S
3846,1,2,"Foster, Mr. Riley 1846",male,32.41,0,0,SYN-01846,12.8381,,S
3847,1,2,"Green, Mrs. Avery 1847",female,37.41,0,0,SYN-01847,14.0584,,S
3848,1,3,"Hall, Mr. Jamie 1848",male,0.17,0,0,SYN-01848,11.6856,,S
3849,0,3,"Anderson, Mr. Alex 1849",male,26.58,1,0,SYN-01849,17.7592,,S
3850,0,1,"Bennett, Mr. Morgan 1850",male,29.72,0,1,SYN-01850,92.8514,,C
3851,1,1,"Carter, Mrs. Taylor 1851",female,7.82,1,0,SYN-01851,105.7629,,S
3852,0,1,"Davis, Mr. Jordan 1852",male,13.74,1,1,SYN-01852,60.4523,B115,C
3853,1,1,"Evans, Mr. Casey 1853",male,14.3,1,1,SYN-01853,97.5286,,S
3854,0,3,"Foster, Mr. Riley 1854",male,40.7,0,0,SYN-01854,9.2163,,S
3855,0,1,"Green, Mr. Avery 1855",male,33.43,1,0,SYN-01855,54.9094,,C
3856,1,3,"Hall, Mr. Jamie 1856",male,,1,0,SYN-01856,28.3887,,C
3857,1,1,"Anderson, Mrs. Alex 1857",female,15.19,0,1,SYN-01857,19.4284,,C
3858,0,1,"Bennett, Mrs. Morgan 1858",female,9.23,0,0,SYN-01858,24.9826,,C
3859,0,3,"Carter, Mrs. Taylor 1859",female,39.29,1,0,SYN-01859,12.3428,,S
3860,1,2,"Davis, Mrs. Jordan 1860",female,0.17,0,1,SYN-01860,17.2876,,Q
3861,1,2,"Evans, Mr. Casey 1861",male,47.14,1,0,SYN-01861,9.0738,,S
3862,0,3,"Foster, Mr. Riley 1862",male,4.47,0,1,SYN-01862,5.5988,,S
3863,0,3,"Green, Mr. Avery 1863",male,41.81,0,0,SYN-01863,6.0144,,S
3864,0,3,"Hall, Mr. Jamie 1864",male,17.56,1,0,SYN-01864,16.336,,S
3865,0,1,"Anderson, Mr. Alex 1865",male,44.68,0,0,SYN-01865,136.3631,,S
3866,0,3,"Bennett, Mr. Morgan 1866",male,74.91,0,1,SYN-01866,24.6393,,S
3867,0,3,"Carter, Mr. Taylor 1867",male,0.17,0,1,SYN-01867,4.173,,S
3868,0,3,"Davis, Mrs. Jordan 1868",female,39.74,0,0,SYN-01868,4.7146,,C
3869,0,1,"Evans, Mr. Casey 1869",male,4.69,0,1,SYN-01869,31.782,E90,S
3870,0,2,"Foster, Mr. Riley 1870",male,35.97,1,0,SYN-01870,40.6339,,S
3871,1,2,"Green, Mrs. Avery 1871",female,27.11,0,0,SYN-01871,25.1587,,S
3872,0,1,"Hall, Mr. Jamie 1872",male,31.82,0,1,SYN-01872,73.1568,D55,C
3873,1,3,"Anderson, Mr. Alex 1873",male,17.24,0,0,SYN-01873,11.3462,A121,C
3874,1,2,"Bennett, Mr. Morgan 1874",male,,1,0,SYN-01874,19.3851,D97,S
3875,0,2,"Carter, Mr. Taylor 1875",male,9.72,1,0,SYN-01875,10.7952,,C
3876,0,1,"Davis, Mr. Jordan 1876",male,47.38,1,0,SYN-01876,92.8273,,S
3877,1,3,"Evans, Mrs. Casey 1877",female,24.27,0,0,SYN-01877,9.0269,,C
3878,0,1,"Foster, Mrs. Riley 1878",female,10.36,2,1,SYN-01878,36.1732,,S
3879,0,2,"Green, Mr. Avery 1879",male,,0,0,SYN-01879,27.4287,,S
3880,0,1,"Hall, Mr. Jamie 1880",male,29.06,0,0,SYN-01880,55.3852,,S
3881,1,3,"Anderson, Mr. Alex 1881",male,56.71,1,0,SYN-01881,11.3328,,S
3882,0,1,"Bennett, Mr. Morgan 1882",male,47.1,1,0,SYN-01882,65.35,,S
3883,1,3,"Carter, Mr. Taylor 1883",male,,0,0,SYN-01883,16.3274,,S
3884,1,1,"Davis, Mr. Jordan 1884",male,28.81,0,0,SYN-01884,79.0108,,S
3885,0,1,"Evans, Mrs. Casey 1885",female,31.69,0,0,SYN-01885,43.0542,,S
3886,1,1,"Foster, Mrs. Riley 1886",female,51.37,0,1,SYN-01886,83.5627,A3,S
3887,1,1,"Green, Mrs. Avery 1887",female,36.13,1,0,SYN-01887,85.0785,,S
3888,1,1,"Hall, Mrs. Jamie 1888",female,32.47,2,0,SYN-01888,92.7334,,C
3889,0,3,"Anderson, Mr. Alex 1889",male,8.37,0,0,SYN-01889,17.6779,,S
3890,0,3,"Bennett, Mr. Morgan 1890",male,29.29,2,0,SYN-01890,7.1263,,S
3891,1,1,"Carter, Mrs. Taylor 1891",female,,0,0,SYN-01891,101.0747,,Q
3892,0,2,"Davis, Mr. Jordan 1892",male,,1,0,SYN-01892,7.7453,B104,S
3893,0,3,"Evans, Mr. Casey 1893",male,24.47,0,0,SYN-01893,9.3614,,S
3894,1,1,"Foster, Mrs. Riley 1894",female,22.1,1,0,SYN-01894,60.1856,,S
3895,1,2,"Green, Mrs. Avery 1895",female,22.25,0,3,SYN-01895,44.3471,,Q
3896,1,1,"Hall, Mrs. Jamie 1896",female,10.37,0,1,SYN-01896,64.2326,,S
3897,1,1,"Anderson, Mr. Alex 1897",male,19.49,1,0,SYN-01897,97.7965,,S
3898,1,3,"Bennett, Mrs. Morgan 1898",female,,0,2,SYN-01898,3.7947,,S
3899,1,3,"Carter, Mrs. Taylor 1899",female,27.11,2,1,SYN-01899,8.241,,C
3900,0,3,"Davis, Mrs. Jordan 1900",female,,0,0,SYN-01900,6.2782,B34,S
3901,0,3,"Evans, Mr. Casey 1901",male,0.17,0,0,SYN-01901,39.0216,,Q
3902,1,2,"Foster, Mrs. Riley 1902",female,37.96,0,0,SYN-01902,13.8598,,S
3903,0,1,"Green, Mr. Avery 1903",male,,2,1,SYN-01903,72.8789,,S
3904,1,2,"Hall, Mrs. Jamie 1904",female,23.26,0,0,SYN-01904,21.4419,A82,S
3905,1,1,"Anderson, Mr. Alex 1905",male,32.53,0,2,SYN-01905,29.2033,E70,C
3906,0,1,"Bennett, Mr. Morgan 1906",male,23.06,0,2,SYN-01906,52.4141,,S
3907,0,1,"Carter, Mr. Taylor 1907",male,,0,0,SYN-01907,87.4543,,S
3908,1,3,"Davis, Mrs. Jordan 1908",female,42.91,0,1,SYN-01908,10.4828,,S
3909,1,2,"Evans, Mr. Casey 1909",male,,1,0,SYN-01909,5.6435,,S
3910,0,1,"Foster, Mr. Riley 1910",male,25.6,1,0,SYN-01910,51.2466,,S
3911,0,3,"Green, Mrs. Avery 1911",female,16.47,2,0,SYN-01911,17.5322,,S
3912,1,2,"Hall, Mrs. Jamie 1912",female,9.42,0,0,SYN-01912,27.6397,,S
3913,0,3,"Anderson, Mr. Alex 1913",male,33.13,1,1,SYN-01913,19.5408,,S
3914,1,2,"Bennett, Mr. Morgan 1914",male,,0,0,SYN-01914,11.6304,,S
3915,1,3,"Carter, Mrs. Taylor 1915",female,32.84,0,0,SYN-01915,20.2286,,S
3916,1,1,"Davis, Mrs. Jordan 1916",female,10.64,1,1,SYN-01916,68.3111,,C
3917,0,3,"Evans, Mr. Casey 1917",male,33.15,0,0,SYN-01917,24.0061,A34,S
3918,1,1,"Foster, Mr. Riley 1918",male,,0,0,SYN-01918,70.1273,D68,S
3919,0,1,"Green, Mr. Avery 1919",male,42.1,1,0,SYN-01919,22.7004,,S
3920,0,3,"Hall, Mr. Jamie 1920",male,38.49,2,0,SYN-01920,15.9535,,S
3921,1,2,"Anderson, Mr. Alex 1921",male,6.81,0,0,SYN-01921,15.6708,,S
3922,1,1,"Bennett, Mrs. Morgan 1922",female,37.63,2,0,SYN-01922,56.9156,,S
3923,1,3,"Carter, Mr. Taylor 1923",male,11.49,0,1,SYN-01923,4.4969,,Q
3924,1,1,"Davis, Mrs. Jordan 1924",female,10.1,0,0,SYN-01924,170.8362,B81,S
3925,1,3,"Evans, Mrs. Casey 1925",female,27.36,0,1,SYN-01925,7.5081,,S
3926,0,3,"Foster, Mrs. Riley 1926",female,35.75,0,0,SYN-01926,23.7802,,S
3927,1,2,"Green, Mrs. Avery 1927",female,7.03,0,0,SYN-01927,15.7769,,S
3928,0,3,"Hall, Mr. Jamie 1928",male,39.86,0,0,SYN-01928,6.0034,,S
3929,0,1,"Anderson, Mrs. Alex 1929",female,40.69,2,0,SYN-01929,144.6383,,C
3930,0,3,"Bennett, Mr. Morgan 1930",male,30.66,1,1,SYN-01930,9.6047,,C
3931,1,1,"Carter, Mr. Taylor 1931",male,17.85,0,0,SYN-01931,67.5948,,S
3932,0,1,"Davis, Mr. Jordan 1932",male,,1,1,SYN-01932,34.5913,,S
3933,0,2,"Evans, Mr. Casey 1933",male,44.36,0,2,SYN-01933,15.5497,,S
3934,1,3,"Foster, Mr. Riley 1934",male,8.84,2,0,SYN-01934,12.659,,S
3935,0,3,"Green, Mr. Avery 1935",male,44.9,1,0,SYN-01935,4.8941,,S
3936,1,3,"Hall, Mrs. Jamie 1936",female,27.69,0,1,SYN-01936,7.4342,,C
3937,1,3,"Anderson, Mr. Alex 1937",male,,0,0,SYN-01937,7.9354,,S
3938,1,3,"Bennett, Mr. Morgan 1938",male,6.09,0,0,SYN-01938,10.3722,,S
3939,1,3,"Carter, Mrs. Taylor 1939",female,27.95,1,1,SYN-01939,22.5637,,S
3940,1,3,"Davis, Mrs. Jordan 1940",female,38.59,0,0,SYN-01940,8.4792,,S
3941,1,3,"Evans, Mrs. Casey 1941",female,,1,1,SYN-01941,6.8402,,Q
3942,1,2,"Foster, Mr. Riley 1942",male,36.98,0,0,SYN-01942,90.5802,,C
3943,0,3,"Green, Mr. Avery 1943",male,31.25,0,0,SYN-01943,7.88,,C
3944,1,3,"Hall, Mrs. Jamie 1944",female,,0,1,SYN-01944,9.0045,F122,C
3945,0,1,"Anderson, Mr. Alex 1945",male,41.97,0,0,SYN-01945,57.494,,S
3946,0,2,"Bennett, Mr. Morgan 1946",male,0.17,1,1,SYN-01946,17.1759,,S
3947,0,2,"Carter, Mrs. Taylor 1947",female,,0,0,SYN-01947,20.8739,,S
3948,0,3,"Davis, Mr. Jordan 1948",male,52.67,0,0,SYN-01948,16.5937,B86,S
3949,0,2,"Evans, Mrs. Casey 1949",female,,0,0,SYN-01949,24.9763,,S
3950,0,3,"Foster, Mr. Riley 1950",male,35.46,1,0,SYN-01950,18.0833,,S
3951,1,2,"Green, Mr. Avery 1951",male,25.78,0,1,SYN-01951,35.5147,,
3952,1,3,"Hall, Mrs. Jamie 1952",female,21.1,1,1,SYN-01952,11.2154,,S
3953,0,1,"Anderson, Mr. Alex 1953",male,25.76,0,1,SYN-01953,86.0963,E144,C
3954,1,3,"Bennett, Mr. Morgan 1954",male,37.61,0,1,SYN-01954,18.4007,E45,Q
3955,1,3,"Carter, Mr. Taylor 1955",male,18.7,0,1,SYN-01955,5.4272,E139,Q
3956,0,2,"Davis, Mr. Jordan 1956",male,40.6,1,1,SYN-01956,79.0237,,S
3957,0,2,"Evans, Mr. Casey 1957",male,59.86,0,0,SYN-01957,15.0867,,S
3958,1,2,"Foster, Mrs. Riley 1958",female,29.13,0,0,SYN-01958,16.4891,B92,S
3959,0,2,"Green, Mr. Avery 1959",male,11.18,0,0,SYN-01959,10.2696,,S
3960,1,3,"Hall, Mr. Jamie 1960",male,,0,0,SYN-01960,5.2195,,S
3961,0,3,"Anderson, Mr. Alex 1961",male,,1,0,SYN-01961,17.0868,,C
3962,1,3,"Bennett, Mr. Morgan 1962",male,,2,1,SYN-01962,34.8548,,S
3963,0,3,"Carter, Mr. Taylor 1963",male,,1,0,SYN-01963,7.3199,,S
3964,1,2,"Davis, Mrs. Jordan 1964",female,22.53,0,1,SYN-01964,24.2098,,Q
3965,1,3,"Evans, Mr. Casey 1965",male,41.63,0,1,SYN-01965,11.2873,,S
3966,1,3,"Foster, Mrs. Riley 1966",female,27.78,0,0,SYN-01966,17.3349,,Q
3967,1,2,"Green, Mr. Avery 1967",male,,0,1,SYN-01967,67.7636,,S
3968,1,3,"Hall, Mr. Jamie 1968",male,24.39,1,0,SYN-01968,23.0836,,S
3969,0,2,"Anderson, Mr. Alex 1969",male,,0,0,SYN-01969,17.5397,,S
3970,1,3,"Bennett, Mr. Morgan 1970",male,,0,0,SYN-01970,13.3753,,S
3971,0,3,"Carter, Mrs. Taylor 1971",female,28.65,0,0,SYN-01971,14.126,,S
3972,1,3,"Davis, Mr. Jordan 1972",male,,2,0,SYN-01972,9.8901,,C
3973,1,1,"Evans, Mr. Casey 1973",male,22.48,0,0,SYN-01973,38.3107,,Q
3974,0,3,"Foster, Mr. Riley 1974",male,15.27,0,0,SYN-01974,6.4447,E22,S
3975,1,1,"Green, Mrs. Avery 1975",female,26.73,1,0,SYN-01975,131.6279,,S
3976,1,3,"Hall, Mrs. Jamie 1976",female,,1,1,SYN-01976,19.9017,,S
3977,0,2,"Anderson, Mr. Alex 1977",male,22.71,0,0,SYN-01977,17.8423,E55,S
3978,1,3,"Bennett, Mr. Morgan 1978",male,17.81,0,0,SYN-01978,11.544,D80,S
3979,0,3,"Carter, Mr. Taylor 1979",male,32.18,1,0,SYN-01979,19.3188,A102,S
3980,1,1,"Davis, Mrs. Jordan 1980",female,36.99,1,1,SYN-01980,27.4166,,S
3981,0,2,"Evans, Mr. Casey 1981",male,53.0,0,0,SYN-01981,15.6464,,S
3982,0,3,"Foster, Mr. Riley 1982",male,34.95,1,0,SYN-01982,30.3384,C117,S
3983,1,2,"Green, Mr. Avery 1983",male,,0,0,SYN-01983,23.5789,,C
3984,1,1,"Hall, Mrs. Jamie 1984",female,40.07,2,0,SYN-01984,37.6159,,S
3985,1,1,"Anderson, Mr. Alex 1985",male,13.86,1,1,SYN-01985,74.6642,,S
3986,1,2,"Bennett, Mr. Morgan 1986",male,,0,1,SYN-01986,35.0762,,S
3987,1,3,"Carter, Mrs. Taylor 1987",female,,0,0,SYN-01987,2.4645,,S
3988,1,3,"Davis, Mr. Jordan 1988",male,11.35,0,1,SYN-01988,11.0181,F50,C
3989,0,1,"Evans, Mr. Casey 1989",male,41.14,0,1,SYN-01989,57.0351,,S
3990,1,3,"Foster, Mrs. Riley 1990",female,34.06,0,0,SYN-01990,4.0531,B92,C
3991,1,2,"Green, Mrs. Avery 1991",female,31.11,1,1,SYN-01991,20.9218,E101,S
3992,1,2,"Hall, Mr. Jamie 1992",male,0.17,0,1,SYN-01992,18.5537,,S
3993,1,3,"Anderson, Mrs. Alex 1993",female,58.78,2,0,SYN-01993,9.8684,F17,S
3994,0,2,"Bennett, Mrs. Morgan 1994",female,5.72,2,1,SYN-01994,16.5137,B84,S
3995,0,3,"Carter, Mr. Taylor 1995",male,58.73,0,2,SYN-01995,5.7022,,S
3996,0,3,"Davis, Mr. Jordan 1996",male,5.9,0,0,SYN-01996,4.4927,,S
3997,0,3,"Evans, Mrs. Casey 1997",female,18.63,1,1,SYN-01997,6.8394,F95,S
3998,1,3,"Foster, Mrs. Riley 1998",female,0.17,0,0,SYN-01998,16.0414,,S
3999,0,1,"Green, Mr. Avery 1999",male,,1,1,SYN-01999,79.5737,,S
4000,1,1,"Hall, Mr. Jamie 2000",male,14.58,0,1,SYN-02000,67.3869,,S
4001,1,1,"Anderson, Mr. Alex 2001",male,14.98,3,1,SYN-02001,39.5127,B136,S
4002,0,3,"Bennett, Mr. Morgan 2002",male,10.78,0,1,SYN-02002,8.1412,,Q
4003,0,3,"Carter, Mr. Taylor 2003",male,40.88,0,0,SYN-02003,14.9996,,S
4004,1,1,"Davis, Mr. Jordan 2004",male,39.96,0,0,SYN-02004,92.3999,,S
4005,1,1,"Evans, Mrs. Casey 2005",female,55.37,0,3,SYN-02005,53.841,,S
4006,0,2,"Foster, Mr. Riley 2006",male,20.4,1,0,SYN-02006,4.7563,,S
4007,0,3,"Green, Mr. Avery 2007",male,,0,0,SYN-02007,6.8993,F97,S
4008,1,3,"Hall, Mrs. Jamie 2008",female,11.95,0,0,SYN-02008,7.6684,,S
4009,1,3,"Anderson, Mrs. Alex 2009",female,25.31,0,0,SYN-02009,6.0719,,Q
4010,0,3,"Bennett, Mr. Morgan 2010",male,22.74,0,0,SYN-02010,7.9672,F93,C
4011,1,2,"Carter, Mrs. Taylor 2011",female,36.5,1,0,SYN-02011,31.3381,,S
4012,0,3,"Davis, Mrs. Jordan 2012",female,44.24,1,0,SYN-02012,9.797,,Q
4013,1,3,"Evans, Mrs. Casey 2013",female,43.87,0,0,SYN-02013,17.2346,,S
4014,0,2,"Foster, Mr. Riley 2014",male,18.2,1,0,SYN-02014,8.7244,,Q
4015,0,3,"Green, Mr. Avery 2015",male,43.98,0,0,SYN-02015,8.4554,,S
4016,1,1,"Hall, Mr. Jamie 2016",male,29.38,1,2,SYN-02016,24.0957,C33,Q
4017,0,3,"Anderson, Mrs. Alex 2017",female,25.46,0,2,SYN-02017,7.9087,,S
4018,1,3,"Bennett, Mrs. Morgan 2018",female,,0,0,SYN-02018,5.6264,,S
4019,0,3,"Carter, Mr. Taylor 2019",male,22.16,0,0,SYN-02019,20.2322,,Q
